row_id,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
44,-0.02577301773553094,-0.15679209314907594,0.011540803893779714,0.001839273429165281,0.0007627287103484046,0.000897943501671152,0.0027532582947363492,1.1481965581788822e-07,-0.0013224640364448183,-0.043110098893133296,-0.011169463172554966,-0.0008927404663215052,-0.0006590213890497869,-0.02669308058607082,0.00012921120040118814,-0.00037340169151624074,-0.048748779725283374,0.0014490466813246426,-0.0246999514537553
2,0.0029786422235580762,-0.26309542241079414,0.08533940955375634,-0.0015806587079229464,0.0024913322351252103,0.0022337954180936016,0.0032642133949169253,8.477053293811283e-08,0.00036752891105910353,-0.053114378588895006,-0.01586071955583369,-0.0007407731097191563,0.00190739236927281,-0.033874221989729746,-0.0021580704992326598,0.010008278777046744,0.0037935425333368244,0.001093737147748472,-0.030557570680975917
161,-0.0706024567161997,-0.015094650511940316,-0.001498897386093929,-0.002035753652453419,-0.027152123078703894,0.004102280500034493,0.004604568481445313,1.0122855503373145e-07,0.00043064230432113965,0.011931553681691473,0.04583577858905,0.0002523597950736603,0.002465254738926878,0.052369467094540594,0.00034414425492286055,-0.0009375861162940619,0.1474878736585379,-0.000700412914156919,0.04217924545208614
114,-0.023519528703764087,-0.12385464410918455,-0.002361406522492568,0.002071784101426602,0.000967481508851052,0.0008916069163630429,-0.005920414272695785,1.1778126160026196e-07,0.0002040172771861186,-0.04835454425774516,-0.010752825848758219,-0.0009479525747398502,-0.000689079811175667,-0.02659880730013053,0.0001256300850460979,-0.0003759069833904419,-0.0490303708643963,0.0015976285561919226,-0.028489131294190884
9,-0.008231650578478982,-0.04104974247515202,0.008189928916593392,0.002500290529181553,-0.01359578084200621,0.002083503330747291,0.004127888207634292,1.4887501795235458e-07,0.0003320200430850286,0.009733916024367016,0.022679554906984162,-0.0007638586809237772,-0.001045219513277217,-0.0326740455503265,0.00025919952119390216,0.01145483658959468,0.013198727636287618,0.0012255421529213638,-0.029844983915487917
143,-0.03652661130453149,-0.17672278148277354,0.013003236932369565,0.0018910804313297038,0.0012540288160865487,0.001288982921590408,0.002443469036370513,7.91639710520653e-08,0.00022288039326667786,-0.046036555917623144,-0.012381906537339093,-0.0008030015509575597,-0.0005475852840269631,-0.02538310694973917,-0.0015813377841065318,-0.00034284425899385314,-0.04819140144779036,-0.004050026284530759,-0.026647353918912504
101,-0.04008393408109745,-0.08532591480761764,-0.010517172416051226,0.0027735230947534225,0.0034383690481384712,0.002382543397446464,0.004251254852861169,1.4529873927637826e-07,0.000407517148802677,0.010013934156546991,0.0235526042121152,-0.0008111936288575349,0.0022441773613293982,-0.03732173480714361,0.00024905788401761997,0.012569955910245581,-0.06069237914557258,0.0010537008568644475,-0.03126040448124209
102,0.1435191023101409,0.021177740742762897,0.164783600171407,-0.00216358506431182,0.002949857103327909,-0.004747472678621606,0.002657803855836404,1.3686716557094933e-07,-0.002038724720478065,0.007815857542057833,-0.015273248404264451,0.0005298298969864784,-0.0008716318632165468,-0.030083146467804908,0.00018243476748464973,-0.0004951726893583941,0.11413135549674432,-0.00318223829070727,0.033984426297247385
68,0.008597039120892673,-0.06926467616111041,0.05499730231861274,-0.0019642414649327644,0.002149246508876483,-0.004297190358241394,0.0038794999818007256,1.3911475737806342e-07,0.00032539891699949936,0.009312684983015062,0.016011864133179187,0.0010925413171450234,-0.0010470321650306476,-0.03322671473026276,-0.002510003373026847,-0.0005176800737778259,-0.05535051956772804,0.0018365919217467285,-0.013058457647760709
54,0.023837504163384437,0.03265909505387147,0.037923439058164754,0.0020368953545888205,0.0017623438561956,0.0013727954899271412,0.003524208962917337,1.3171384731502922e-07,-0.0016128787770867358,0.008123399317264558,-0.013068524152040475,-0.000909851565957083,-0.0008746891841292353,-0.026957113854587083,0.00016927802314359772,-0.0004259562864899665,-0.04773141437520584,0.0015389165530602193,0.03948027943571408
64,-0.039047147848953793,0.03627666329964995,-0.04875530468299985,0.0023865123465657188,0.002233197515209513,0.0016570455146332531,0.004011809763809042,1.687432328844237e-07,0.0002909488603472672,0.00909591389199099,-0.016636735635499156,-0.0008647958437601697,-0.0008855184229711691,-0.029797692901144427,-0.002251532884935544,-0.0005112485835949444,0.010031105826298391,0.0013771436798075826,-0.034166325088590375
86,-0.00227156037464738,-0.17182717447324347,0.04157075758712988,-0.001985568556313715,0.0034021375949184023,0.002853320290644961,0.003357501820040244,1.755480964968359e-07,0.00035378846650323026,-0.06334924537533272,0.0258312710157285,-0.0005083282198756941,0.0020367405811945577,-0.03788207001208017,0.00021705381882687036,-0.0007698749316235343,0.009476925258835162,0.0009373051859438419,0.03980097669797638
78,-0.05253615776387354,-0.024392166755472622,-0.05383121662462751,0.0021689590935905756,0.002084667924791573,0.0014107014394054787,0.0035721798210094358,1.4552225668350757e-07,0.0002945812388012783,0.00781425992958248,-0.015441592652350669,-0.0008899501245468825,0.0015762700047344026,-0.031081692796821398,-0.002091595077266298,-0.00046522993594408255,-0.05588657866232095,0.0014098098936180259,-0.013050200678408142
48,-0.025534459836004924,-0.20828886626909174,0.04035299971777325,0.0018411111241827458,0.002344279441361633,0.0015739382066143014,-0.006286504981884114,1.1465201775126554e-07,-0.0015261828767446143,-0.051410211974289265,0.014408625700355815,0.000761733137381569,-0.0006972274339447412,-0.029816720156619944,0.00012733810270825914,-0.0004478585626930028,-0.051731350587991366,0.0009373231356342547,-0.016158150407330447
115,0.09167189735919239,-0.010606349967420098,0.053805847267309824,0.0020254894966880662,-0.014856943326691777,0.0025181214511394434,0.0038537476584315153,1.5509625275282138e-07,0.0003319429357846529,0.010333312116563307,0.025223719738423828,-0.0002580159530043609,0.001784829373161013,0.042540881608923276,0.00020569828649362465,-0.0006919318685929011,0.13768699993689856,0.000723712729911008,-0.00970194946974516
81,-0.03077250461714963,-0.11074795374025902,-0.01065692674058179,0.0016813973026971057,-0.0025720193516463193,0.0007658822927623909,0.002725322895372919,1.0661159951958858e-07,0.00016880006218950258,-0.046692395936697724,-0.009539321648577846,-0.0010049428356190548,-0.00059188791550696,-0.025527046173810974,0.00010313902360697842,-0.0003433536800245447,-0.050162444099163005,-0.004884971485783654,-0.027813313609609997
121,0.010031797494739298,-0.22253358434497691,0.0880379872986426,0.002015434580389408,0.002428114954382181,0.0020695342496037487,0.0032533856310571255,1.5140976757204347e-07,-0.00239768886007369,-0.05777039151638747,-0.01934634622807303,-0.0006231958651915249,0.0018179325945675364,0.037556257496277494,0.00019566586241126274,-0.0005237291660159793,0.010958692493538069,0.0012645222029338255,-0.028578287498094147
168,0.08267235676447549,0.011159363525609175,0.04933215938508512,-0.0015952948729197128,0.004775630347430698,0.0026979471494754056,0.003874812511106343,1.131991545291755e-07,0.0003370652844508655,0.009156882638732584,0.03041394013911486,-0.00015124463786681205,-0.0007963393007715674,0.040193334644039465,0.00023846905678510713,-0.0005825033038854519,0.1276173789302508,0.00047591384500264566,0.03602451416353385
50,-0.011120789585014182,0.11122083323076369,-0.04555256614151101,0.002600707039237024,0.001337607906510443,0.0010964908171445127,-0.008600478510682776,1.6420458753135803e-07,0.0002703975327312952,0.009092510951062045,-0.012306591986368099,-0.0012198745335141893,-0.0009508791565895139,-0.029556840142856044,0.00017622689095636462,-0.00046460591256618455,-0.05683094441890716,-0.006462784409523002,-0.013869468532502658
117,-0.05972089434896285,0.10269091231282805,-0.11054382046839843,0.002616697992198181,0.0018955483334139,0.001395144513808188,0.004164270019779604,1.4816178008775216e-07,0.00023510453601678868,0.007168480309192087,-0.017286023588385435,-0.0010525032629569466,-0.0009682263845267441,-0.03244288926168034,0.00016334033881624035,-0.0004605588347961452,-0.05995652724135047,0.0015622884112720728,-0.014408220052719118
59,0.05004418808966877,0.002735579597453274,0.025065743389228984,0.0021526811520258538,0.004650805741548543,-0.00741651420791944,0.004265520436068378,1.7212082941790255e-07,0.00033985196302332987,0.011526398410399754,0.030802730818589513,-0.0002742105349898295,-0.0012408944343527083,0.04112148401637871,0.0002915790056188967,-0.0006749595080812859,0.01749343657245239,0.0007200163106123638,0.03934202769150337
129,0.014957807896037886,0.05452208420882624,0.027164199687540528,-0.002040172020594285,0.0027691910788416943,0.002030327245593058,0.004901651119192445,1.735861102705738e-07,0.00030420083552598853,0.011199371740221982,0.01880091191579897,-0.0008617207159598664,-0.001056919855376079,-0.03090232990682126,0.00021416315188009746,-0.0006043855970104493,0.018720299229025846,0.0015721710895498485,-0.010382767704625902
152,-0.01663195859640837,-0.0635473412896196,0.01613946419209242,-0.0017558750634392138,0.0052542481695612335,0.003146556081871183,0.0038560556496183007,1.581882437170131e-07,0.0003286716341972413,0.009202003429333356,-0.024229638812442614,-3.5687995453677346e-05,0.0019383700937032784,0.04370722246666751,-0.0027725373084346422,-0.000738721502323951,0.1298496901119749,0.00029487342884143797,-0.026953515758117053
104,-0.008797656670212742,-0.07537996160487333,0.02348489628483852,-0.0021366409957408925,0.003036352929969635,0.002122007422149188,0.004105304380257924,1.6789883375047573e-07,0.00032731375346581326,0.009766495972871788,0.01862710433701674,-0.0009037778526544577,0.0019097974399725607,-0.033639436153074125,-0.002584065943956377,-0.0006493629515171134,-0.05675301699588695,0.0015278568739692338,-0.01424259439110756
89,-0.052282354570925255,-0.020836737422893447,-0.04864399167398612,-0.002184368899712956,0.004109628113607562,0.0021585267533858615,0.004258770675708852,1.536247630912202e-07,0.0003621622920036334,0.009578720775122439,-0.023463477312276756,-0.0007169936224818291,-0.0010715311517318082,0.042059159657607474,0.00022569921488563063,0.011519745175416275,-0.06921506011858584,-0.002674437388777734,-0.014667368636777
103,-0.03165424383555849,-0.11042668126213058,-0.023584609000633163,-0.0016191246950377977,0.0008294036425650058,0.0009226682595908619,-0.007033771506200233,1.3892538845358682e-07,0.00023837029313047813,-0.048843039162457004,-0.01170310111095508,-0.0010521181051929764,-0.0006680779562642179,-0.027025809083133942,0.00015515564009547256,-0.0003467762780686278,-0.052255934461330374,-0.004736043326556678,-0.030097035365179176
156,-0.015216887164860964,0.008032482198129097,-0.016016284357756382,0.0022578270485003765,0.002094331147770088,0.0013413977064192298,0.003819437275330228,1.4631698529397422e-07,-0.0016526458164056249,0.008460675254464157,-0.01415234476327895,-0.0010606513669093414,0.001587547622621063,-0.02913405874123177,0.00015707916269699454,-0.0004707130665580391,-0.05664342860380809,0.0015681547795732738,-0.031191615598897143
31,0.12812359910458326,0.031332197089989966,0.23759819438060129,-0.0014823820069432305,0.0012380629902084713,0.001312220233182113,0.0031867141276598018,1.3502935568519373e-07,-0.001372285125156245,0.007488994499047598,-0.009110301882028582,-0.0007022722562154115,0.0014866029471159055,-0.02640150153388582,0.00015006677558025475,-0.0003996486340959819,0.012359461138645805,-0.005529393255710602,-0.023248376746972412
144,-0.09560293699614703,-0.011196113731712101,-0.014245593256006633,-0.0023809318989515362,0.007573156893874201,0.004351227122048523,0.004967556428164259,1.4742215475223772e-07,0.0004968466982245429,0.01106818394425016,0.0421194610434274,-1.548524945973323e-05,-0.0013753655304511332,0.05130494353671869,0.0003317475070555946,-0.0009647582843899891,0.015309151535232851,-0.00021053193447490245,0.04727450236057242
14,-0.024881917960010474,-0.18214094233233483,0.024443124833827226,0.0016567300477375567,0.0008688405404488278,-0.002028459388141828,-0.0058200300360719374,1.0353823502671129e-07,0.0002156610538562124,-0.04299693409043054,-0.012308379334087169,-0.0008568319662784554,-0.0006409257153670075,-0.025919364367922155,0.00013734109389285562,0.007160837133415047,-0.04915514161189397,0.001291854577139015,-0.02692762497502069
43,0.03650701341529688,0.04717617611090343,0.0468250924969713,0.002504210273424778,0.0027949695537487704,-0.005831552619735415,0.004532540738582618,1.6629695892324733e-07,0.00030999138951301003,0.011067870507637663,0.019771313133339095,-0.0008480332419276126,-0.0010559138407309765,0.04220697393019992,0.00022629243632156515,-0.0005489198118448224,-0.04959494255483149,0.0015589561313390694,-0.011524531506001951
76,0.04149382847050826,0.010667394610742717,0.05893039723237356,-0.0015179083993037575,0.002059762080510457,-0.0037872078145543713,0.003335255285104116,1.536185542730384e-07,-0.001477928782502802,0.008016758002340798,-0.012913937705258513,0.0006479724993308372,-0.0007760820910334814,-0.025040378409127397,0.00015370527903238915,-0.00037189985315005253,0.014398229271173492,0.0014144281918803913,0.0357355923205614
49,-0.036837980540779726,-0.21907952015559806,0.03970252102939411,0.0018401636858470696,0.002257533805289622,0.00194186709976445,-0.00527348520932719,6.81037393724752e-08,-0.0018890580379714542,-0.04751107600905622,-0.016798588587747267,-0.0006148874363861974,0.0017179408630666677,-0.026113182643118002,0.00013403772686917947,0.00886213987677668,-0.047888548700915023,-0.002240425272223854,-0.012359809431169806
38,-0.027993953929593158,-0.21032757037784908,0.03156386975664644,-0.0018862786407892855,-0.01683152589946985,0.002959953397512429,0.0034796495316550095,1.3153689601997734e-07,0.0003854811711547212,-0.06513576994882896,0.029321533114028478,-0.0002770306666692012,-0.0008722415372418857,0.042397980159148564,0.000208340731138984,0.012318620060104882,0.0071610277239233236,0.0005060498416423788,-0.015063688539279
8,-0.028074584240093823,-0.10048941451745728,-0.010136743479718763,-0.0016471930344899507,0.0008791411202400933,0.0008277416229248007,-0.006423490134378273,1.292023807745087e-07,0.0002097471120456884,-0.04712162742701672,-0.011224583253885307,-0.0011166750888029788,-0.0006495342589914847,-0.02721384447688858,0.0001283357913295415,-0.00037472213928897946,-0.054137525800615545,-0.0047088698049386375,-0.02613778919602434
126,-0.05321270139111827,0.0458769280804942,-0.08141831299290063,0.002523247164984545,0.0021302494686096934,0.0016415009895960411,0.003778355037793514,1.593803366090052e-07,0.0002792611718177747,0.008582125857161978,-0.01740936277589451,-0.0009746127513547755,0.00171467573847622,-0.030851041444887716,0.00015149125208457903,-0.0005488802306354059,-0.061248624138534054,0.0015215702013422993,-0.03311516045903166
