row_id,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
55,0.38528467076132084,-0.0055968841010083864,-0.12942371046558648,-0.0026813390540579942,-2.6195465277027247e-07,-0.0015443346556276115,-0.0019956030789762768,-0.0011615275335498272,-0.003942863973788929,0.023960129173162082,-0.018838863293640314,0.0004762596256720579,-0.0005040947867867816,0.012042336382437499,-0.001124922237358994,0.007080219325919945,0.007778475371499863,-0.0007346921072651976,-0.04510368891060349
3,-0.20587467981580024,0.036996886663837346,0.19747087739951288,0.006429059866350153,-2.9062619432672815e-07,-0.003029268801522754,-0.008429420399479567,-0.001592501368528854,-0.0028634359869950817,0.03355296851873088,-0.04330229653355976,-7.328249009636428e-05,-0.0005885743000544648,0.027110482952945547,0.0011489731907689306,0.01187006520029779,0.01833109487779438,-0.002042221349353602,-0.023577366798805694
69,-0.19817286166983342,-0.004264448334773386,0.17386946317506954,0.006426964000177879,-4.0907723209323194e-07,-0.0021827284122506777,0.00619349977001548,-0.002084140701529881,0.0015539447606230672,0.020450303731486204,0.0480820614246962,-0.0011157997852812261,-0.0003775448290010269,0.035718820652303605,0.005454379905325675,0.01044869154846916,0.12340246020040167,-0.0017575448037435507,0.06924119513326636
146,-0.2238953775120899,-0.010709235637138293,0.07736276803615814,0.0066113092455392,-3.4406315534661613e-07,-0.002869057667752113,-0.007996160786909368,-0.0018359357165172764,-0.0031302684235076116,0.030466199691873048,0.02979314117226751,-9.129745109626684e-05,0.0017897022236138596,0.02414589388296008,-0.0024225798792516253,0.010942186412091057,-0.07936695859767497,-0.0019744952690477166,-0.038145875471333655
13,-0.015264552030712366,-0.013058773477872212,-0.08367451030605783,-0.004773598338166876,-2.623163163674909e-07,-0.0027089981424311773,-0.004415892542650308,-0.001688551583016909,-0.004625043834870053,-0.06593753207785386,-0.03268565635196865,-0.0006098990732183151,0.002003301276514921,0.019408502280712128,0.0013780520095800417,0.010799970181348423,0.011360863908194005,0.0038301410619169447,-0.022982140366608905
99,0.022936109164729712,-0.013482863639170938,-0.030092440720958024,0.005851331315934664,-4.3311156333371753e-07,-0.002081489168728396,-0.010085287985081475,-0.0020768395625054767,-0.00147916291529934,0.02251664488576353,0.033659567749127754,-0.0007939835513631524,0.0011656857530275844,0.02868308570546409,-0.007831461547563472,0.00972810953545075,0.10553484645672144,0.003207229829082887,-0.021046421495266254
4,0.03320606998944033,0.012064471566118303,-0.14599577949382364,0.007221317222962771,-4.169934739658987e-07,0.00565367069172983,0.004847938856109975,-0.002399916630238299,0.0057460461153338305,-0.05787784855036687,0.034428836797984926,-0.0005008968524634824,-0.0006092587392777215,0.030109370322898035,-0.0040953707601875,0.012278882703588645,0.01153874810785055,-0.0022671299334615417,0.06616821396630257
113,0.2567901744057114,0.0043815018531556,-0.038320597553780936,-0.0033415609023844197,-1.9712684054771593e-07,-0.001696069207973767,0.0007197795187433506,-0.0014557889957601891,-0.0035003624328722497,0.026807595121984672,-0.025513524855487038,-0.00020475276435415654,-0.0005121136922389228,-0.020245144491394373,0.0001999716181308083,0.007636756778229027,0.08842150015446044,-0.0009119954674194191,-0.01407927872768293
104,-0.2059769338722496,0.01756707640830427,0.13319471621265014,-0.00632606436343242,-2.4571781978566243e-07,0.007697272430329271,0.001434688397372769,-0.0016890727542340789,-0.004990063211880625,0.03241455698463445,-0.0441954350937158,-0.0008166231246044264,-0.000946935186705862,0.02396333427207234,-0.002452157513083267,-0.021700541844281048,-0.09143683649095084,-0.002279547575550781,-0.027436433983966713
76,0.26752163580774024,-0.014749129355574653,-0.09290105001845707,0.004033921551890675,-2.8124389548263756e-07,0.0036855009912202578,0.002321136721099404,-0.0015392511089642805,-0.0023012379743158873,0.0205571712134406,-0.03123302387073637,0.00035246646652619534,0.0011282966565340571,0.019529183095631505,0.0021851700885842282,0.008142588006642956,0.08640631732065233,-0.0009814475787182665,0.04836531902197749
208,0.024041424929164366,-0.006016040317093334,0.028888132292777296,0.005818169393266237,-3.8593697051827097e-07,-0.0020527429071565454,0.004112693099305023,-0.0020245926237354647,-0.0021499026349435235,0.02840422566669684,-0.041568809865663456,0.0007318299946685569,0.0013307603914290607,0.027005303883925077,0.003159848907962432,-0.014089134453485403,0.10897730876070759,-0.001598328238663585,0.059415252686788655
130,-0.06723629641501853,0.023025931043860803,0.13675822236264745,0.006048809603477513,-3.104998419651654e-07,-0.002518423565973836,-0.007242932535397505,-0.0019053868964935387,0.0064583437517285345,0.03283865085802972,0.029406442297622553,0.0001401875509570022,-0.0006015781546011544,-0.030013963195184856,0.0012318291049450564,0.011015727176951868,0.012945871452490485,0.0033712134665499077,-0.030708101984734323
119,0.32711373168975116,-0.024363756851914022,-0.14018521626479927,0.004213215310592214,-3.087613731587539e-07,-0.0014622391527518684,0.0031919680326245752,-0.0016819699201732926,-0.0015743595392753718,0.018603486150192715,0.025708014064002777,-0.0005605763895437146,-0.00038213848757246105,0.021088377335108804,0.002928124605678027,0.007662942896131425,0.08744060055042306,0.002329697192956994,0.046116325319744654
77,0.054473220333456994,-0.0028133750862131385,0.007227066885679957,0.004867826690897342,-2.909637987653461e-07,0.004424753254279494,-0.006706685423851023,-0.0017356836826850953,0.005014943887169163,0.024130829547842337,-0.033885772669067005,0.0002019458233068506,-0.0004367185694475866,0.02104141428445776,-0.00352568890899421,0.008636794568349917,0.010036835996434084,0.0026913769729435405,0.051290514155601485
160,-0.1799440612872907,0.06458589967417841,0.17251226975621348,0.007185760162925966,-2.0577145430517954e-07,-0.0038139929676738967,-0.00431519178984066,-0.0014798279836153005,-0.00499176648057376,0.03368182093137875,-0.03812572034696738,-0.0010487548444264836,-0.0008727174795543155,-0.02946876383037306,-0.003826816211609792,0.012256697523019588,-0.08622749391632777,0.004456221617292612,-0.03612084384076297
107,0.11670026019060363,-0.017088317088006687,-0.10792242022852104,0.005535545346792786,-2.438311154604837e-07,0.0056754420674405915,0.0002351697293731155,0.04160371418731907,0.019863080280677726,-0.07213317006205519,-0.02807734742139777,0.0008618598547764205,-0.0007965445014027293,-0.02461482376791536,-0.003818475133739416,0.011079084650458154,-0.07822725921558837,-0.0018238480179570634,-0.02025612434294696
166,0.2580529153370299,-0.014891611625595635,-0.10316915896954017,0.004193117908822993,-2.6849098504662844e-07,-0.00228037573397161,-0.0007213505109151195,-0.0012211055293058464,0.012400510093818115,-0.0746149195311591,-0.018841898518924916,0.0012370418392432271,-0.0008095750034165869,-0.017539285163705537,-0.004933894267305732,0.009970784361163778,-0.06587706931866706,0.002780610304325816,-0.02300946377450601
152,-0.21599009202405192,0.00858901717932895,0.12715917407146968,0.005266165860618157,-2.2537385423645104e-07,0.00530942233046516,0.0017664042363564208,-0.0015550408869360922,-0.003176992301208282,0.0297798244919007,-0.036082109139921756,0.00013320823665708437,0.001605949926500514,-0.0278278088515314,-0.0016998290938014815,0.009758222851281374,0.011206674532343947,0.0032054546180491604,-0.03183630981249735
74,-0.12451447356492283,-0.0042056182088951325,0.09650929886226854,0.0053571380985279774,-3.0747304360576044e-07,0.004765121027206384,0.002732361929180721,-0.0017273166961967966,-0.0024556468644489765,0.028634332539513713,-0.03798426391867302,-0.0002073977173616554,0.0014131404552608824,-0.02855081372273464,-0.0034332941720883006,0.009720945302397017,0.011355034249524278,0.003176038836439441,0.05650874760157119
20,0.0727295051359882,-0.004395087240263822,-0.033349558953195794,0.00474085715909799,-3.6799348889412126e-07,-0.002002112008631249,-0.007155979936942451,-0.0018788853970666864,-0.0022265633506079463,0.0257032314222306,0.027285439368958275,0.00044904580029348173,0.00130358166992664,-0.028272531684488067,-0.004993605849643548,0.009137225973730283,0.0928863748597602,-0.0012921651390691614,-0.020164223002890735
83,0.06363620800431817,-0.012411133262018365,-0.09794908215524627,0.005958356274447094,-3.0285989244954736e-07,0.0060187708074226865,3.495073799666149e-05,-0.0016804972554867494,-0.005673329080455004,-0.07919634799317767,0.019035884380185355,0.0008876799279823889,-0.0008817129085461327,-0.026853592633269724,0.0037064136285334796,0.01166325191811969,-0.08398073856718836,0.0037445524164165024,-0.02186008469046404
171,-0.18154938490595665,-0.016746751326136296,0.04661328738477702,0.005067921632435174,-1.7407350242527644e-07,-0.0026997024891898063,-0.0032082149075965054,-0.0012880132564653934,-0.004429157298679155,-0.08499420539165536,-0.030162965524941687,-0.0007772784214466838,-0.0007049718607837939,-0.024970658024152114,-0.002641009977087376,0.008760039869230246,-0.08500401323894037,0.0034999753798668587,-0.022151496574903534
105,-0.20218412153966103,0.04615305720324007,0.17914598240905133,0.008481990289874375,-2.4135651377083417e-07,-0.0037486523696376676,-0.006422833404503769,-0.0015163649839814778,-0.004563092500126613,0.03350214079449263,-0.04372769851664391,-0.0006652110760721053,-0.0008189122002416598,0.02631839185526283,-0.0016488333352996595,0.012733615504694174,-0.09248522524469689,-0.0022220265973980254,-0.026371978796475255
199,0.15861179023049773,-0.012712918336813657,-0.05813840767368674,-0.0046069155509273025,-3.726221621073537e-07,0.004522569393739115,0.0034429141025369334,-0.0020313403227676893,-0.002017862545326358,0.02642652900889514,0.029239001103366403,0.00044339536999664597,-0.00044086957350374795,0.026067769993096578,-0.005023458758369091,0.01048503705766052,0.010772900149847067,-0.0014912003309776253,0.05345347818608084
